code,term,dmd_id,dmd_type,bnf_code
22878811000001100,Erythrocin 500 tablets (Waymade Healthcare Plc),22878811000001100,AMP,
23477711000001105,Amoxicillin 250mg capsules (Accord-UK Ltd),23477711000001105,AMP,0501013B0AAAAAA
24099111000001103,Erythromycin 250mg gastro-resistant tablets (Waymade Healthcare Plc),24099111000001103,AMP,
8993811000001101,Clarithromycin 500mg tablets (Sandoz Ltd),8993811000001101,AMP,0501050B0AAADAD
10460611000001105,Amoxil 500mg capsules (Dowelhurst Ltd),10460611000001105,AMP,
10536411000001109,Erythroped A 500mg tablets (Waymade Healthcare Plc),10536411000001109,AMP,
10833311000001107,Clarithromycin 125mg/5ml oral suspension (Waymade Healthcare Plc),10833311000001107,AMP,
10833511000001101,Clarithromycin 250mg/5ml oral suspension (Waymade Healthcare Plc),10833511000001101,AMP,
13110911000001100,Amoxicillin 250mg capsules (Dowelhurst Ltd),13110911000001100,AMP,
13111311000001106,Amoxicillin 500mg capsules (Dowelhurst Ltd),13111311000001106,AMP,
13112111000001104,Amoxicillin 125mg/5ml oral suspension (Dowelhurst Ltd),13112111000001104,AMP,
13112511000001108,Amoxicillin 125mg/5ml oral suspension sugar free (Dowelhurst Ltd),13112511000001108,AMP,
13112811000001106,Amoxicillin 250mg/5ml oral suspension (Dowelhurst Ltd),13112811000001106,AMP,
13113311000001107,Amoxicillin 250mg/5ml oral suspension sugar free (Dowelhurst Ltd),13113311000001107,AMP,
13225711000001103,Clarithromycin 250mg/5ml oral suspension (Dowelhurst Ltd),13225711000001103,AMP,
13827911000001101,Amoxil 500mg capsules (DE Pharmaceuticals),13827911000001101,AMP,
13875411000001102,Erythrocin 500 tablets (DE Pharmaceuticals),13875411000001102,AMP,
14193111000001109,Amoxil 500mg capsules (Sigma Pharmaceuticals Plc),14193111000001109,AMP,
14222611000001101,Erythrocin 500 tablets (Sigma Pharmaceuticals Plc),14222611000001101,AMP,
14223111000001103,Erythroped A 500mg tablets (Sigma Pharmaceuticals Plc),14223111000001103,AMP,
14734611000001104,Klaricid 500 tablets (Sigma Pharmaceuticals Plc),14734611000001104,AMP,
14735011000001105,Klaricid 250mg tablets (Sigma Pharmaceuticals Plc),14735011000001105,AMP,
15122711000001104,Amoxicillin 250mg capsules (Mawdsley-Brooks & Company Ltd),15122711000001104,AMP,
15122911000001102,Amoxicillin 500mg capsules (Mawdsley-Brooks & Company Ltd),15122911000001102,AMP,
16138011000001103,Amoxil 500mg capsules (Lexon (UK) Ltd),16138011000001103,AMP,
16172811000001109,Erythroped A 500mg tablets (Lexon (UK) Ltd),16172811000001109,AMP,
16261411000001105,Amoxil 500mg capsules (Mawdsley-Brooks & Company Ltd),16261411000001105,AMP,
16540411000001104,Amoxil 500mg capsules (Stephar (U.K.) Ltd),16540411000001104,AMP,
16544311000001103,Erythrocin 500 tablets (Stephar (U.K.) Ltd),16544311000001103,AMP,
16551711000001104,Klaricid 500 tablets (Stephar (U.K.) Ltd),16551711000001104,AMP,
16572211000001101,Erythroped A 500mg tablets (Mawdsley-Brooks & Company Ltd),16572211000001101,AMP,
17503311000001109,Erythrocin 500 tablets (Mawdsley-Brooks & Company Ltd),17503311000001109,AMP,
17584311000001105,Amoxil 500mg capsules (Necessity Supplies Ltd),17584311000001105,AMP,
17779911000001102,Amoxicillin 250mg capsules (Phoenix Healthcare Distribution Ltd),17779911000001102,AMP,0501013B0AAAAAA
